;  ZJX-FLIGHTPLANS.TXT 9 AUG 23

;                     2000 1112
;                     3257 1470
FPX ZJX MCO  GSO 01 0011 0001 1.0 1234567 SIL 0     AT72 275 170 KMCO..WORMS..GUANO..BKENI..VIYAP.Q87.LCAPE..SDZ./.KGSO
FPX ZJX MCO  GSO 01 0011 0001 1.0 1234567 SIL 0     AT76 275 170 KMCO..WORMS..GUANO..BKENI..VIYAP.Q87.LCAPE..SDZ./.KGSO
FPX ZJX MCO  GRR 01 0011 0001 1.0 1234567 FFT 0     A20N 520 380 KMCO.RDSOX0.JFRYS..PATOY.Q116.VLKNN..WAKOL./.KGRR
FPX ZJX MCO  GRR 01 0011 0001 1.0 1234567 SWA 0     B38M 536 400 KMCO.RDSOX0.JFRYS..PATOY.Q116.VLKNN..WAKOL./.KGRR
FPX ZJX MCO  MDT 01 0011 0001 1.0 1234567 FFT 0     A20N 522 370 KMCO.FATHE0.VIYAP.Q69.GURGE..GSO./.KMDT
FPX ZJX MCO  GSP 01 0011 0001 1.0 1234567 SIL 0     AT46 288 190 KMCO..WORMS..GUANO..BKENI..VIYAP..SAV..IRQ..PROVN./.KGSP
FPX ZJX MCO  GSP 01 0011 1000 1.0 1234567 SIL 0     AT72 301 190 KMCO..WORMS..GUANO..BKENI..VIYAP..SAV..IRQ..PROVN./.KGSP
FPX ZJX MCO  GSP 01 0011 1000 1.0 1234567 VXP 0     B738 522 370 KMCO.FATHE0.VIYAP..SAV..IRQ..PROVN./.KGSP
FPX ZJX MCO  HOU 01 0011 1000 1.0 1234567 SWA 0     B737 528 400 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KHOU
FPX ZJX MCO  HOU 01 0011 1000 1.0 1234567 SWA 0     B738 528 400 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KHOU
FPX ZJX MCO  HOU 01 0011 1000 1.0 1234567 SWA 0     B38M 528 400 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KHOU
FPX ZJX MCO  HOU 01 0011 1000 1.0 1234567 FFT 0     A20N 528 380 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KHOU
FPX ZJX MCO  BDL 01 0011 1000 1.0 1234567 FFT 0     A20N 527 350 KMCO.FATHE0.VIYAP.Q87.GEARS..TYI./.KBDL
FPX ZJX MCO  BDL 01 0011 1000 1.0 1234567 FFT 0     A21N 527 350 KMCO.FATHE0.VIYAP.Q87.GEARS..TYI./.KBDL
FPX ZJX MCO  BDL 01 0011 1000 1.0 1234567 JBU 0     A320 527 350 KMCO.FATHE0.VIYAP.Q87.GEARS..TYI./.KBDL
FPX ZJX MCO  BDL 01 0011 1000 1.0 1234567 JBU 0     A321 527 350 KMCO.FATHE0.VIYAP.Q87.GEARS..TYI./.KBDL
FPX ZJX MCO  BDL 01 0011 1000 1.0 1234567 SWA 0     B737 527 350 KMCO.FATHE0.VIYAP.Q87.GEARS..TYI./.KBDL
FPX ZJX MCO  BDL 01 0011 1000 1.0 1234567 SWA 0     B738 527 350 KMCO.FATHE0.VIYAP.Q87.GEARS..TYI./.KBDL
FPX ZJX MCO  BDL 01 0011 1000 1.0 1234567 SWA 0     B38M 527 350 KMCO.FATHE0.VIYAP.Q87.GEARS..TYI./.KBDL
FPX ZJX MCO  BDL 01 0011 1000 1.0 1234567 NKS 0     A320 527 350 KMCO.FATHE0.VIYAP.Q87.GEARS..TYI./.KBDL
FPX ZJX MCO  BDL 01 0011 1000 1.0 1234567 NKS 0     A321 527 350 KMCO.FATHE0.VIYAP.Q87.GEARS..TYI./.KBDL
FPX ZJX MCO  IAH 01 0011 1000 1.0 1234567 UAL 0     B739 522 400 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KIAH
FPX ZJX MCO  IAH 01 0001 1000 1.0 1234567 UAL 0     B738 522 400 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KIAH
FPX ZJX MCO  IAH 01 0001 1000 1.0 1234567 FFT 0     A20N 522 380 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KIAH
FPX ZJX MCO  IAH 01 0001 1000 1.0 1234567 FFT 0     A21N 522 380 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KIAH
FPX ZJX MCO  IAH 01 0001 1000 1.0 1234567 SWA 0     B737 522 400 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KIAH
FPX ZJX MCO  IAH 01 0001 1000 1.0 1234567 SWA 0     B738 522 400 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KIAH
FPX ZJX MCO  IAH 01 0001 1000 1.0 1234567 SWA 0     B38M 522 400 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KIAH
FPX ZJX MCO  IAH 01 0001 1000 1.0 1234567 NKS 0     A320 522 380 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KIAH
FPX ZJX MCO  IAH 01 0001 1000 1.0 1234567 NKS 0     A321 522 300 KMCO.OSPRY0.REMIS.Y280.LEV..LCH./.KIAH
FPX ZJX MCO  HSV 01 0001 0100 1.0 1234567 SIL 0     AT76 289 200 KMCO..VIZTA..CTY..JOKKY..JYROD./.KHSV
FPX ZJX MCO  IND 01 0001 0100 1.0 1234567 FFT 0     A321 544 310 KMCO.RDSOX0.JFRYS..WILON..CAMJO..TEUFL..VXV./.KIND 
FPX ZJX MCO  IND 01 0001 0100 1.0 1234567 FFT 0     A20N 544 310 KMCO.RDSOX0.JFRYS..WILON..CAMJO..TEUFL..VXV./.KIND 
FPX ZJX MCO  IND 01 0001 0100 1.0 1234567 NKS 0     A320 544 310 KMCO.RDSOX0.JFRYS..WILON..CAMJO..TEUFL..VXV./.KIND 
FPX ZJX MCO  IND 01 0001 0100 1.0 1234567 FDX 0     A306 544 310 KMCO.RDSOX0.JFRYS..WILON..CAMJO..TEUFL..VXV./.KIND 
FPX ZJX MCO  IND 01 0001 0100 1.0 1234567 SWA 0     B737 544 310 KMCO.RDSOX0.JFRYS..WILON..CAMJO..TEUFL..VXV./.KIND
FPX ZJX MCO  IND 01 0001 0100 1.0 1234567 SWA 0     B38M 544 310 KMCO.RDSOX0.JFRYS..WILON..CAMJO..TEUFL..VXV./.KIND
FPX ZJX MCO  IND 01 0001 0100 1.0 1234567 SWA 0     B738 544 310 KMCO.RDSOX0.JFRYS..WILON..CAMJO..TEUFL..VXV./.KIND
FPX ZJX MCO  MCI 01 0001 0100 1.0 1234567 NKS 0     A319 519 380 KMCO.RDSOX0.JFRYS..PATOY.Q116.MEMFS./.KMCI 
FPX ZJX MCO  MCI 01 0001 0100 1.0 1234567 NKS 0     A320 519 380 KMCO.RDSOX0.JFRYS..PATOY.Q116.MEMFS./.KMCI 
FPX ZJX MCO  MCI 01 0001 0100 1.0 1234567 SWA 0     B737 519 380 KMCO.RDSOX0.JFRYS..PATOY.Q116.MEMFS./.KMCI 
FPX ZJX MCO  MCI 01 0001 0100 1.0 1234567 SWA 0     B38M 519 380 KMCO.RDSOX0.JFRYS..PATOY.Q116.MEMFS./.KMCI
FPX ZJX MCO  MCI 01 0001 0100 1.0 1234567 SWA 0     B738 519 380 KMCO.RDSOX0.JFRYS..PATOY.Q116.MEMFS./.KMCI
FPX ZJX MCO  LAS 01 0001 0100 1.0 1234567 FFT 0     A321 531 340 KMCO.RDSOX0.JFRYS..PATOY.Q116.JAWJA..CABLO..MEI./.KLAS 
FPX ZJX MCO  LAS 01 0001 0100 1.0 1234567 FFT 0     A20N 531 340 KMCO.RDSOX0.JFRYS..PATOY.Q116.JAWJA..CABLO..MEI./.KLAS
FPX ZJX MCO  LAS 01 0001 0100 1.0 1234567 NKS 0     A20N 531 340 KMCO.RDSOX0.JFRYS..PATOY.Q116.JAWJA..CABLO..MEI./.KLAS 
FPX ZJX MCO  ISP 01 0001 0100 1.0 1234567 FFT 0     A21N 519 370 KMCO.FATHE0.VIYAP.Q87.JROSS..LAANA..DEFNC..SAWED..ISO./.KISP 
FPX ZJX MCO  ISP 01 0001 0100 1.0 1234567 SWA 0     B737 519 370 KMCO.FATHE0.VIYAP.Q87.JROSS..LAANA..DEFNC..SAWED..ISO./.KISP 
FPX ZJX MCO  ISP 01 0001 0100 1.0 1234567 SWA 0     B738 519 370 KMCO.FATHE0.VIYAP.Q87.JROSS..LAANA..DEFNC..SAWED..ISO./.KISP
FPX ZJX MCO  ISP 01 0001 0100 1.0 1234567 SWA 0     B38M 519 370 KMCO.FATHE0.VIYAP.Q87.JROSS..LAANA..DEFNC..SAWED..ISO./.KISP


; JAX DEPARTURES DONE

FPX ZJX JAX  ATL 01 0001 0100 1.0 1234567 DAL 0    B752 532 310 KJAX.BRSTL0.BAXLY..LAIRI..LARZZ./.KATL
FPX ZJX JAX  ATL 01 0001 0100 1.0 1234567 SWA 0    B737 532 310 KJAX.BRSTL0.BAXLY..LAIRI..LARZZ./.KATL
FPX ZJX JAX  ATL 01 0001 0100 1.0 1234567 DAL 0    B738 532 310 KJAX.BRSTL0.BAXLY..LAIRI..LARZZ./.KATL
FPX ZJX JAX  ATL 01 0001 0100 1.0 1234567 SWA 0    B38M 532 310 KJAX.BRSTL0.BAXLY..LAIRI..LARZZ./.KATL
FPX ZJX JAX  DFW 01 0001 0100 1.0 1234567 JIA 0    CRJ9 559 360 KJAX.JETIN0.CAPPS..CABLO..CATLN..YUYUN./.KDFW
FPX ZJX JAX  DFW 01 0001 0100 1.0 1234567 JIA 0    CRJ7 559 360 KJAX.JETIN0.CAPPS..CABLO..CATLN..YUYUN./.KDFW
FPX ZJX JAX  DFW 01 0001 0100 1.0 1234567 AAL 0    A321 559 360 KJAX.JETIN0.CAPPS..CABLO..CATLN..YUYUN./.KDFW
FPX ZJX JAX  DFW 01 0001 0100 1.0 1234567 AAL 0    B738 559 360 KJAX.JETIN0.CAPPS..CABLO..CATLN..YUYUN./.KDFW
FPX ZJX JAX  DFW 01 0001 0100 1.0 1234567 AAL 0    B38M 559 360 KJAX.JETIN0.CAPPS..CABLO..CATLN..YUYUN./.KDFW
FPX ZJX JAX  CLT 01 0001 0100 1.0 1234567 AAL 0    A321 541 290 KJAX.BRSTL0.BAXLY..PONZE.BANKR0./.KCLT
FPX ZJX JAX  JFK 01 0001 0100 1.0 1234567 JBU 0    A320 536 330 KJAX.CROSB0.WISPR..JROSS..LAANA..DFENC./.KJFK
FPX ZJX JAX  JFK 01 0001 0100 1.0 1234567 RPA 0    E175 536 330 KJAX.CROSB0.WISPR..JROSS..LAANA..DFENC./.KJFK
FPX ZJX JAX  JFK 01 0001 0100 1.0 1234567 DAL 0    BCS1 536 330 KJAX.CROSB0.WISPR..JROSS..LAANA..DFENC./.KJFK
FPX ZJX JAX  ORD 01 0001 0100 1.0 1234567 UAL 0    A320 535 350 KJAX.CROSB0.WISPR..JROSS.Q87.LCAPE..RDU./.KORD
FPX ZJX JAX  ORD 01 0001 0100 1.0 1234567 ENY 0    E170 535 350 KJAX.CROSB0.WISPR..JROSS.Q87.LCAPE..RDU./.KORD
FPX ZJX JAX  ORD 01 0001 0100 1.0 1234567 AAL 0    A319 535 350 KJAX.CROSB0.WISPR..JROSS.Q87.LCAPE..RDU./.KORD
FPX ZJX JAX  ORD 01 0001 0100 1.0 1234567 UAL 0    B738 535 350 KJAX.CROSB0.WISPR..JROSS.Q87.LCAPE..RDU./.KORD
FPX ZJX JAX  ORD 01 0001 0100 1.0 1234567 UAL 0    B737 535 350 KJAX.CROSB0.WISPR..JROSS.Q87.LCAPE..RDU./.KORD
FPX ZJX JAX  ORD 01 0001 0100 1.0 1234567 UAL 0    B38M 535 350 KJAX.CROSB0.WISPR..JROSS.Q87.LCAPE..RDU./.KORD
FPX ZJX JAX  ORD 01 0001 0100 1.0 1234567 UAL 0    B739 535 350 KJAX.CROSB0.WISPR..JROSS.Q87.LCAPE..RDU./.KORD
FPX ZJX JAX  BWI 01 0001 1000 1.0 1234567 SWA 0    B737 520 370 KJAX.CROSB0.WISPR..JROSS.Q87.RAYVO.Q113.AARNN..THHMP./.KBWI
FPX ZJX JAX  BWI 01 0001 1000 1.0 1234567 SWA 0    B738 520 370 KJAX.CROSB0.WISPR..JROSS.Q87.RAYVO.Q113.AARNN..THHMP./.KBWI
FPX ZJX JAX  BWI 01 0001 1000 1.0 1234567 SWA 0    B38M 520 370 KJAX.CROSB0.WISPR..JROSS.Q87.RAYVO.Q113.AARNN..THHMP./.KBWI
FPX ZJX JAX  MIA 01 0001 1000 1.0 1234567 AAL 0    A319 542 290 KJAX.EXBOX0.EXBOX..PRMUS..DEBRL.CSTAL0.KMIA
FPX ZJX JAX  MIA 01 0001 1000 1.0 1234567 AAL 0    B738 542 290 KJAX.EXBOX0.EXBOX..PRMUS..DEBRL.CSTAL0.KMIA
FPX ZJX JAX  MIA 01 0001 1000 1.0 1234567 AAL 0    A321 542 290 KJAX.EXBOX0.EXBOX..PRMUS..DEBRL.CSTAL0.KMIA
FPX ZJX JAX  MIA 01 0001 1000 1.0 1234567 ENY 0    E175 542 290 KJAX.EXBOX0.EXBOX..PRMUS..DEBRL.CSTAL0.KMIA
FPX ZJX JAX  PHL 01 0001 1000 1.0 1234567 AAL 0    A319 556 310 KJAX.CROSB0.WISPR..JROSS.Q135.CUDLE..SAWED./.KPHL
FPX ZJX JAX  PHL 01 0001 1000 1.0 1234567 JIA 0    CRJ7 556 310 KJAX.CROSB0.WISPR..JROSS.Q135.CUDLE..SAWED./.KPHL
FPX ZJX JAX  PHL 01 0001 1000 1.0 1234567 JIA 0    CRJ9 556 310 KJAX.CROSB0.WISPR..JROSS.Q135.CUDLE..SAWED./.KPHL
FPX ZJX JAX  PHL 01 0011 1000 1.0 1234567 FFT 0    A20N 556 310 KJAX.CROSB0.WISPR..JROSS.Q135.CUDLE..SAWED./.KPHL
FPX ZJX JAX  BOS 01 0011 1000 1.0 1234567 RPA 0    E175 539 350 KJAX.CROSB0.WISPR..JROSS.Q87.GEARS..SPA./.KBOS
FPX ZJX JAX  BOS 01 0011 1000 1.0 1234567 DAL 0    BCS1 539 350 KJAX.CROSB0.WISPR..JROSS.Q87.GEARS..SPA./.KBOS
FPX ZJX JAX  BOS 01 0011 1000 1.0 1234567 JBU 0    A321 539 350 KJAX.CROSB0.WISPR..JROSS.Q87.GEARS..SPA./.KBOS
FPX ZJX JAX  BOS 01 0011 1000 1.0 1234567 JBU 0    A320 539 350 KJAX.CROSB0.WISPR..JROSS.Q87.GEARS..SPA./.KBOS
FPX ZJX JAX  DCA 01 0011 1000 1.0 1234567 AAL 0    A319 530 330 KJAX.CROSB0.WISPR..JROSS.Q87.RAYVO.Q113.AARNN..WAVES./.KDCA
FPX ZJX JAX  DCA 01 0011 1000 1.0 1234567 RPA 0    E170 530 330 KJAX.CROSB0.WISPR..JROSS.Q87.RAYVO.Q113.AARNN..WAVES./.KDCA
FPX ZJX JAX  DCA 01 0011 1000 1.0 1234567 JIA 0    CRJ9 530 330 KJAX.CROSB0.WISPR..JROSS.Q87.RAYVO.Q113.AARNN..WAVES./.KDCA
FPX ZJX JAX  LGA 01 0011 1000 1.0 1234567 EDV 0    CRJ9 528 310 KJAX.CROSB0.WISPR..JROSS.Q87.HURTS..HUBBS./.KLGA
FPX ZJX JAX  LGA 01 0011 1000 1.0 1234567 JBU 0    A320 528 310 KJAX.CROSB0.WISPR..JROSS.Q87.HURTS..HUBBS./.KLGA
FPX ZJX JAX  IAD 01 0011 1000 1.0 1234567 ASH 0    E175 529 270 KJAX.CROSB0.WISPR..JROSS..FLO..RDU./.KIAD
FPX ZJX JAX  IAD 01 0011 1000 1.0 1234567 AAY 0    A320 529 270 KJAX.CROSB0.WISPR..JROSS..FLO..RDU./.KIAD
FPX ZJX JAX  IAD 01 0011 1000 1.0 1234567 UAL 0    B737 529 270 KJAX.CROSB0.WISPR..JROSS..FLO..RDU./.KIAD
FPX ZJX JAX  IAD 01 0011 1000 1.0 1234567 UAL 0    B738 529 270 KJAX.CROSB0.WISPR..JROSS..FLO..RDU./.KIAD
FPX ZJX JAX  IAD 01 0011 1000 1.0 1234567 UAL 0    B38M 529 270 KJAX.CROSB0.WISPR..JROSS..FLO..RDU./.KIAD
FPX ZJX JAX  IAD 01 0011 1000 1.0 1234567 UAL 0    A320 529 270 KJAX.CROSB0.WISPR..JROSS..FLO..RDU./.KIAD
FPX ZJX JAX  IAD 01 0011 1000 1.0 1234567 UAL 0    B739 529 270 KJAX.CROSB0.WISPR..JROSS..FLO..RDU./.KIAD
FPX ZJX JAX  IAD 01 0011 1000 1.0 1234567 N   0    C750 529 270 KJAX.CROSB0.WISPR..JROSS..FLO..RDU./.KIAD
FPX ZJX JAX  EWR 01 0011 1000 1.0 1234567 UAL 0    B738 513 370 KJAX.CROSB0.WISPR..JROSS..LCAPE.Q87.ALWZZ..OGRAE./.KEWR
FPX ZJX JAX  EWR 01 0011 1000 1.0 1234567 UAL 0    B39M 513 370 KJAX.CROSB0.WISPR..JROSS..LCAPE.Q87.ALWZZ..OGRAE./.KEWR
FPX ZJX JAX  EWR 01 0011 1000 1.0 1234567 UAL 0    B38M 513 370 KJAX.CROSB0.WISPR..JROSS..LCAPE.Q87.ALWZZ..OGRAE./.KEWR
FPX ZJX JAX  EWR 01 0011 1000 1.0 1234567 UAL 0    A319 513 370 KJAX.CROSB0.WISPR..JROSS..LCAPE.Q87.ALWZZ..OGRAE./.KEWR
FPX ZJX JAX  EWR 01 0011 1000 1.0 1234567 RPA 0    E170 513 370 KJAX.CROSB0.WISPR..JROSS..LCAPE.Q87.ALWZZ..OGRAE./.KEWR
FPX ZJX JAX  IAH 01 0011 1000 1.0 1234567 ASH 0    E170 535 340 KJAX.JETIN0.CAPPS..CABLO..DEFUN..SJI./.KIAH
FPX ZJX JAX  IAH 01 0011 1001 1.0 1234567 UCA 0    E145 535 340 KJAX.JETIN0.CAPPS..CABLO..DEFUN..SJI./.KIAH
FPX ZJX JAX  IAH 01 0011 1001 1.0 1234567 UAL 0    B739 535 340 KJAX.JETIN0.CAPPS..CABLO..DEFUN..SJI./.KIAH
FPX ZJX JAX  IAH 01 0011 1001 1.0 1234567 UAL 0    B739 535 340 KJAX.JETIN0.CAPPS..CABLO..DEFUN..SJI./.KIAH
FPX ZJX JAX  FLL 01 0011 1001 1.0 1234567 JBU 0    BCS3 536 219 KJAX.EXBOX0.EXBOX..PRMUS.CUUDA0./.KFLL
FPX ZJX JAX  FLL 01 0011 1001 1.0 1234567 JBU 0    A320 536 219 KJAX.EXBOX0.EXBOX..PRMUS.CUUDA0./.KFLL
FPX ZJX JAX  FLL 01 0011 1001 1.0 1234567 DPJ 0    BE40 455 219 KJAX.EXBOX0.EXBOX..PRMUS.CUUDA0./.KFLL
FPX ZJX JAX  FLL 01 0011 1001 1.0 1234567 SIL 0    AT46 302 190 KJAX.SAWGY0.OMN..JIPOD.TARPN0./.KFLL
FPX ZJX JAX  FLL 01 0011 1001 1.0 1234567 SIL 0    AT76 302 190 KJAX.SAWGY0.OMN..JIPOD.TARPN0./.KFLL
FPX ZJX JAX  FLL 01 0011 1001 1.0 1234567 FDX 0    B752 536 210 KJAX.EXBOX0.EXBOX..PRMUS.CUUDA0./.KFLL
FPX ZJX JAX  FLL 01 0011 1001 1.0 1234567 N   0    BE40 455 210 KJAX.EXBOX0.EXBOX..PRMUS.CUUDA0./.KFLL
FPX ZJX JAX  DEN 01 0011 1001 1.0 1234567 SWA 0    B738 533 340 KJAX.JETIN0.CAPPS..CABLO..MERDN..EDWAH./.KDEN
FPX ZJX JAX  DEN 01 0011 1001 1.0 1234567 SWA 0    B38M 533 340 KJAX.JETIN0.CAPPS..CABLO..MERDN..EDWAH./.KDEN
FPX ZJX JAX  DEN 01 0011 1001 1.0 1234567 SWA 0    B737 533 340 KJAX.JETIN0.CAPPS..CABLO..MERDN..EDWAH./.KDEN
FPX ZJX JAX  DEN 01 0011 1001 1.0 1234567 FFT 0    A20N 533 340 KJAX.JETIN0.CAPPS..CABLO..MERDN..EDWAH./.KDEN
FPX ZJX JAX  DEN 01 0011 1001 1.0 1234567 UAL 0    A320 533 340 KJAX.JETIN0.CAPPS..CABLO..MERDN..EDWAH./.KDEN
FPX ZJX JAX  BNA 01 0011 1001 1.0 1234567 SWA 0    B737 527 400 KJAX.BRSTL0.ALLMA..YANTI..THRSR..WESSN./.KBNA
FPX ZJX JAX  BNA 01 0011 1001 1.0 1234567 SWA 0    B738 527 400 KJAX.BRSTL0.ALLMA..YANTI..THRSR..WESSN./.KBNA
FPX ZJX JAX  BNA 01 0011 1001 1.0 1234567 SWA 0    B38M 527 400 KJAX.BRSTL0.ALLMA..YANTI..THRSR..WESSN./.KBNA
FPX ZJX JAX  BNA 01 0011 1001 1.0 1234567 AAY 0    A320 527 320 KJAX.BRSTL0.ALLMA..YANTI..THRSR..WESSN./.KBNA
FPX ZJX JAX  DTW 01 0011 1001 1.0 1234567 DAL 0    B738 544 320 KJAX.CROSB0.WISPR..GURGE.Q93.QUIWE..HNN./.KDTW 
FPX ZJX JAX  DTW 01 0011 1001 1.0 1234567 DAL 0    B739 544 320 KJAX.CROSB0.WISPR..GURGE.Q93.QUIWE..HNN./.KDTW 
FPX ZJX JAX  AUS 01 0011 1001 1.0 1234567 AAL 0    A319 518 340 KJAX.JETIN0.CAPPS..CABLO..DEFUN..SJI./.KAUS
FPX ZJX JAX  AUS 01 0011 1001 1.0 1234567 ENY 0    E170 518 340 KJAX.JETIN0.CAPPS..CABLO..DEFUN..SJI./.KAUS
FPX ZJX JAX  MSY 01 0011 1001 1.0 1234567 MXY 0    E190 502 320 KJAX.JETIN0.CAPPS..SZW..CEW..SJI.SLIDD0./.KMSY
FPX ZJX JAX  MSY 01 0011 1001 1.0 1234567 MXY 0    BCS3 502 320 KJAX.JETIN0.CAPPS..SZW..CEW..SJI.SLIDD0./.KMSY
FPX ZJX JAX  MSY 01 0011 1001 1.0 1234567 SIL 0    AT76 502 180 KJAX.JETIN0.CAPPS..SZW..CEW..SJI.SLIDD0./.KMSY
FPX ZJX JAX  MSY 01 0011 1001 1.0 1234567 EJA 0    E55P 502 320 KJAX.JETIN0.CAPPS..SZW..CEW..SJI.SLIDD0./.KMSY
FPX ZJX JAX  MSP 01 0011 1001 1.0 1234567 DAL 0    A319 537 340 KJAX.BRSTL0.BAXLY..KERLY./.KMSP
FPX ZJX JAX  MSP 01 0011 1001 1.0 1234567 SCX 0    B738 537 340 KJAX.BRSTL0.BAXLY..KERLY./.KMSP
FPX ZJX JAX  STL 01 0011 1001 1.0 1234567 SWA 0    B737 527 380 KJAX.BRSTL0.ALLMA..LGC..KIOSK./.KSTL
FPX ZJX JAX  STL 01 0011 1001 1.0 1234567 SWA 0    B738 527 380 KJAX.BRSTL0.ALLMA..LGC..KIOSK./.KSTL
FPX ZJX JAX  STL 01 0011 1001 1.0 1234567 SWA 0    B38M 527 380 KJAX.BRSTL0.ALLMA..LGC..KIOSK./.KSTL
FPX ZJX JAX  ORF 01 0011 1001 1.0 1234567 MXY 0    E190 518 300 KJAX.CROSB0.WISPR..JROSS.Q135.CUDLE..ISO./.KORF 
FPX ZJX JAX TJSJ 01 0011 1001 1.0 1234567 FFT 0    A321 529 350 KJAX.EXBOX0.EXBOX..PRMUS..DEBRL..FLL./.TJSJ
FPX ZJX JAX TJSJ 01 0011 1001 1.0 1234567 FFT 0    A20N 529 350 KJAX.EXBOX0.EXBOX..PRMUS..DEBRL..FLL./.TJSJ
FPX ZJX JAX TJSJ 01 0011 1001 1.0 1234567 UPS 0    A306 529 350 KJAX.EXBOX0.EXBOX..PRMUS..DEBRL..FLL./.TJSJ
FPX ZJX JAX  MDW 01 0111 1001 1.0 1234567 SWA 0    B737 543 330 KJAX.CROSB0.WISPR..GURGE..CANTR..QUIWE./.KMDW 
FPX ZJX JAX  MDW 01 0111 1001 1.0 1234567 SWA 0    B738 543 330 KJAX.CROSB0.WISPR..GURGE..CANTR..QUIWE./.KMDW
FPX ZJX JAX  MDW 01 0111 1001 1.0 1234567 SWA 0    B38M 543 330 KJAX.CROSB0.WISPR..GURGE..CANTR..QUIWE./.KMDW
FPX ZJX JAX  HOU 01 0111 1001 1.0 1234567 SWA 0    B737 527 380 KJAX.JETIN0.CAPPS..CABLO..DEFUN..SJI./.KHOU
FPX ZJX JAX  HOU 01 0111 1001 1.0 1234567 SWA 0    B738 527 380 KJAX.JETIN0.CAPPS..CABLO..DEFUN..SJI./.KHOU
FPX ZJX JAX  HOU 01 0111 1001 1.0 1234567 SWA 0    B38M 527 380 KJAX.JETIN0.CAPPS..CABLO..DEFUN..SJI./.KHOU
FPX ZJX JAX  BDL 01 0111 1001 1.0 1234567 MXY 0    BCS3 529 310 KJAX.CROSB0.WISPR..JROSS..ELLDE..RDU./.KBDL
FPX ZJX JAX  RDU 01 0111 1001 1.0 1234567 MXY 0    E190 520 290 KJAX.CROSB0.WISPR..GURGE..PETTO.DMSTR0./.KRDU
FPX ZJX JAX  RIC 01 0111 1001 1.0 1234567 MXY 0    E190 503 350 KJAX.CROSB0.WISPR..JROSS..LCAPE.Q87.NOWAE..NEAVL./.KRIC
FPX ZJX JAX  PIT 01 0111 1001 1.0 1234567 AAY 0    A319 525 350 KJAX.CROSB0.WISPR..IRQ..SPA./.KPIT
FPX ZJX JAX  HPN 01 0111 1001 1.0 1234567 MXY 0    E190 518 300 KJAX.CROSB0.WISPR..JROSS.Q87.GEARS..SPA./.KHPN
FPX ZJX JAX  LAX 01 0111 1001 1.0 1234567 MXY 0    BCS3 540 320 KJAX.JETIN0.CAPPS..CABLO..DEFUN..CEW..SJI./.KLAX
FPX ZJX JAX  CVG 01 0111 1001 1.0 1234567 AAY 0    A320 529 340 KJAX.CROSB0.WISPR..JROSS.Q87.GEARS..SPA./.KCVG
FPX ZJX JAX  LAS 01 0111 1001 1.0 1234567 MXY 0    BCS3 542 360 KJAX.JETIN0.CAPPS..SZW..CEW..SJI./.KLAS
FPX ZJX JAX  FNT 01 0111 1001 1.0 1234567 AAY 0    A320 529 350 KJAX.CROSB0.WISPR..GURGE.Q93.QUIWE..SPA./.KFNT
FPX ZJX JAX  BLV 01 0111 1001 1.0 1234567 AAY 0    A319 526 360 KJAX.BRSTL0.ALLMA..YANTI..THRSR..BNA./.KBLV
FPX ZJX JAX  BLV 01 0111 1001 1.0 1234567 AAY 0    A320 540 320 KJAX.BRSTL0.ALLMA..YANTI..THRSR..BNA./.KBLV
FPX ZJX JAX  DAL 01 0111 1001 1.0 1234567 SWA 0    B737 531 380 KJAX.JETIN0.CAPPS..CABLO..DEFUN..CEW..MCB./.KDAL
FPX ZJX JAX  DAL 01 0111 1001 1.0 1234567 SWA 0    B738 531 380 KJAX.JETIN0.CAPPS..CABLO..DEFUN..CEW..MCB./.KDAL
FPX ZJX JAX  DAL 01 0111 1001 1.0 1234567 SWA 0    B38M 531 380 KJAX.JETIN0.CAPPS..CABLO..DEFUN..CEW..MCB./.KDAL
FPX ZJX JAX  CMH 01 0111 1001 1.0 1234567 MXY 0    BCS3 518 300 KJAX.CROSB0.WISPR..SAV..SPA./.KCMH

; JAX ARRIVALS DONE

FPX ZJX ATL  JAX 01 0111 1001 1.0 1234567 DAL 0    B752 554 270 KATL./.NOKIE..DUCHY.OHDEA0.KJAX 
FPX ZJX ATL  JAX 01 0111 1001 1.0 1234567 SWA 0    B738 554 270 KATL./.NOKIE..DUCHY.OHDEA0.KJAX 
FPX ZJX ATL  JAX 01 0111 1001 1.0 1234567 SWA 0    B737 554 270 KATL./.NOKIE..DUCHY.OHDEA0.KJAX 
FPX ZJX ATL  JAX 01 0111 1001 1.0 1234567 SWA 0    B38M 554 270 KATL./.NOKIE..DUCHY.OHDEA0.KJAX 
